month,crop_category,crop_name,system_type,avg_temp_c,humidity_pct,water_temp_c,vpd_kpa,ph_level,ec_level,dissolved_oxygen,dli_mol_m2_day,is_recommended,risk_factor
Mar,Hydroponic,Lettuce,NFT,30.7,35.2,25.7,2.86,7.7,1.7,5.0,19.8,0,VPD Stress
Nov,Hydroponic,Pak Choi,NFT,16.3,60.0,19.3,0.74,6.0,1.6,7.3,7.2,1,Optimal
Mar,Hydroponic,Mint,NFT,29.3,33.0,32.3,2.73,6.8,2.4,2.7,18.1,0,Root Rot Risk
Aug,Hydroponic,Bell Pepper,NFT,29.6,94.4,32.6,0.23,6.8,1.6,2.6,13.7,0,Root Rot Risk
Nov,Hydroponic,Lettuce,DWC,18.0,41.0,21.0,1.21,6.2,1.3,6.7,7.1,1,Optimal
Feb,Microgreen,Cilantro,Tray,26.7,37.7,29.7,2.19,7.5,0.5,3.6,19.7,0,Root Rot Risk
May,Hydroponic,Celery,DWC,39.3,17.7,34.3,5.85,5.4,2.4,2.0,22.7,0,Root Rot Risk
Jan,Microgreen,Arugula,Tray,16.3,50.0,19.3,0.93,6.2,2.1,7.2,6.5,1,Optimal
Jan,Microgreen,Mustard,Tray,19.5,48.4,22.5,1.17,7.8,2.2,6.1,11.3,0,Nutrient Lockout
Jul,Hydroponic,Lettuce,DWC,33.8,91.7,28.8,0.44,5.6,2.1,3.9,8.1,0,Root Rot Risk
Mar,Microgreen,Beetroot,Tray,31.4,32.1,26.4,3.13,6.7,1.5,4.7,15.3,0,Root Rot Risk
Jun,Hydroponic,Celery,DWC,42.8,20.4,37.8,6.79,6.7,2.1,2.0,21.6,0,Root Rot Risk
Nov,Microgreen,Mustard,Tray,12.5,51.2,15.5,0.71,5.7,1.7,8.6,5.5,1,Optimal
May,Hydroponic,Pak Choi,DWC,43.4,18.5,38.4,7.2,7.4,2.3,2.0,18.8,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,10.4,50.4,13.4,0.63,6.5,0.7,9.3,5.9,1,Optimal
Dec,Hydroponic,Strawberry,DWC,19.8,43.5,22.8,1.3,7.6,1.6,6.0,5.3,0,Nutrient Lockout
Oct,Hydroponic,Cucumber,NFT,28.6,49.6,31.6,1.97,6.8,2.2,3.0,18.8,0,Root Rot Risk
Sep,Hydroponic,Strawberry,NFT,29.1,88.9,32.1,0.45,5.7,1.7,2.8,10.3,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,11.1,52.7,14.1,0.62,6.3,0.7,9.1,10.4,1,Optimal
Dec,Hydroponic,Mint,DWC,11.3,49.3,14.3,0.68,7.4,1.2,9.0,6.4,0,Nutrient Lockout
May,Microgreen,Basil (MG),Tray,45.0,16.0,40.0,8.06,6.9,1.2,2.0,22.2,0,Root Rot Risk
Aug,Hydroponic,Pak Choi,NFT,30.7,74.1,25.7,1.14,7.0,2.1,5.0,13.1,1,Optimal
Mar,Hydroponic,Spinach,DWC,23.0,34.0,26.0,1.85,7.0,1.6,4.9,17.5,1,Optimal
Nov,Microgreen,Sunflower,Tray,19.5,56.5,22.5,0.99,6.9,1.9,6.1,7.9,1,Optimal
Sep,Hydroponic,Cherry Tomato,NFT,29.6,73.4,32.6,1.1,7.7,2.0,2.6,13.7,0,Root Rot Risk
Mar,Microgreen,Sunflower,Tray,23.2,49.8,26.2,1.43,5.9,1.5,4.8,16.7,0,Root Rot Risk
May,Hydroponic,Kale,DWC,37.6,23.1,32.6,4.97,7.0,0.7,2.6,18.8,0,Root Rot Risk
May,Microgreen,Beetroot,Tray,40.9,23.7,35.9,5.89,6.5,0.7,2.0,19.3,0,Root Rot Risk
Apr,Hydroponic,Cucumber,DWC,41.7,15.9,36.7,6.77,5.4,2.0,2.0,24.2,0,Root Rot Risk
Jul,Hydroponic,Kale,DWC,29.4,87.2,32.4,0.53,7.6,1.9,2.6,14.5,0,Root Rot Risk
Jul,Hydroponic,Bell Pepper,DWC,33.5,82.4,28.5,0.91,5.9,1.8,4.0,11.2,0,Root Rot Risk
May,Microgreen,Amaranth,Tray,36.3,15.9,31.3,5.09,6.1,1.4,3.0,19.1,0,Root Rot Risk
Dec,Hydroponic,Kale,DWC,14.4,52.9,17.4,0.77,7.3,1.4,7.9,6.8,0,Nutrient Lockout
Sep,Hydroponic,Mint,NFT,28.5,87.1,31.5,0.5,6.2,1.7,3.0,11.7,0,Root Rot Risk
Sep,Hydroponic,Lettuce,NFT,34.6,83.0,29.6,0.93,6.4,2.0,3.6,10.8,0,Root Rot Risk
Aug,Microgreen,Amaranth,Tray,31.0,78.9,26.0,0.95,5.5,0.5,4.9,14.4,1,Optimal
Aug,Hydroponic,Bell Pepper,DWC,32.6,70.9,27.6,1.43,5.8,2.0,4.3,12.7,0,Root Rot Risk
Dec,Hydroponic,Celery,NFT,14.9,51.2,17.9,0.83,7.3,2.2,7.7,9.1,0,Nutrient Lockout
Dec,Microgreen,Amaranth,Tray,15.0,40.9,18.0,1.01,6.8,1.1,7.7,5.9,1,Optimal
Nov,Microgreen,Arugula,Tray,11.6,53.2,14.6,0.64,7.3,2.1,8.9,7.6,0,Nutrient Lockout
May,Microgreen,Amaranth,Tray,46.9,18.9,41.9,8.58,5.3,0.8,2.0,19.6,0,Root Rot Risk
Dec,Hydroponic,Cucumber,DWC,9.0,41.9,12.0,0.67,5.9,1.0,9.8,5.2,1,Optimal
Dec,Microgreen,Mustard,Tray,9.8,40.5,12.8,0.72,5.2,2.1,9.5,6.2,0,Nutrient Lockout
Mar,Microgreen,Pea Shoots,Tray,24.9,37.9,27.9,1.95,5.9,0.6,4.2,18.4,0,Root Rot Risk
Dec,Microgreen,Arugula,Tray,11.5,48.7,14.5,0.69,5.7,0.5,8.9,7.8,1,Optimal
Aug,Hydroponic,Pak Choi,NFT,28.3,90.8,31.3,0.35,6.4,1.8,3.1,10.5,0,Root Rot Risk
Apr,Microgreen,Pea Shoots,Tray,37.4,27.2,32.4,4.67,6.6,2.0,2.7,23.2,0,Root Rot Risk
Jun,Microgreen,Basil (MG),Tray,42.6,21.1,37.6,6.66,6.9,2.0,2.0,18.6,0,Root Rot Risk
Jul,Hydroponic,Cherry Tomato,DWC,34.6,89.4,29.6,0.58,6.2,1.4,3.7,11.1,0,Root Rot Risk
Feb,Hydroponic,Celery,DWC,24.6,32.8,27.6,2.07,5.6,1.2,4.4,16.8,0,Root Rot Risk
Apr,Hydroponic,Pak Choi,DWC,38.9,18.2,33.9,5.69,6.0,1.1,2.1,21.8,0,Root Rot Risk
Aug,Hydroponic,Cherry Tomato,NFT,33.8,74.6,28.8,1.33,5.3,1.9,3.9,13.2,0,Root Rot Risk
Sep,Hydroponic,Cucumber,DWC,32.1,75.6,27.1,1.17,6.8,1.6,4.5,9.0,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,18.3,48.2,21.3,1.09,5.4,1.7,6.5,9.0,0,Nutrient Lockout
Apr,Microgreen,Basil (MG),Tray,39.7,25.2,34.7,5.41,6.6,2.0,2.0,24.8,0,Root Rot Risk
Jan,Hydroponic,Mint,NFT,12.1,47.0,15.1,0.75,6.7,0.8,8.7,6.9,1,Optimal
Dec,Hydroponic,Bell Pepper,DWC,12.9,48.4,15.9,0.77,6.3,1.9,8.4,10.9,1,Optimal
Sep,Hydroponic,Kale,DWC,29.4,74.6,32.4,1.04,7.5,1.3,2.7,10.5,0,Root Rot Risk
Nov,Microgreen,Arugula,Tray,17.4,48.2,20.4,1.03,5.8,1.5,6.9,8.7,1,Optimal
Aug,Hydroponic,Spinach,DWC,31.6,76.2,26.6,1.11,7.7,1.6,4.7,14.8,0,Root Rot Risk
May,Microgreen,Mustard,Tray,37.4,17.2,32.4,5.31,7.4,0.5,2.7,21.7,0,Root Rot Risk
May,Hydroponic,Mint,DWC,36.9,25.3,31.9,4.67,6.4,1.9,2.8,22.2,0,Root Rot Risk
Sep,Microgreen,Broccoli,Tray,31.4,73.2,26.4,1.23,7.4,1.0,4.8,9.8,0,Root Rot Risk
Mar,Hydroponic,Spinach,DWC,25.6,32.6,28.6,2.21,6.5,1.3,4.0,19.0,0,Root Rot Risk
Aug,Hydroponic,Pak Choi,NFT,28.6,76.2,31.6,0.93,5.8,1.6,3.0,8.8,0,Root Rot Risk
Jan,Hydroponic,Kale,NFT,13.6,51.4,16.6,0.76,6.2,1.4,8.2,6.1,1,Optimal
Dec,Hydroponic,Lettuce,NFT,19.1,48.6,22.1,1.14,5.9,0.8,6.3,11.1,1,Optimal
Mar,Microgreen,Amaranth,Tray,27.3,43.5,30.3,2.05,5.4,2.2,3.4,14.6,0,Root Rot Risk
Mar,Microgreen,Cilantro,Tray,30.6,32.5,25.6,2.97,5.3,1.8,5.0,19.5,0,VPD Stress
Apr,Microgreen,Arugula,Tray,42.9,24.9,37.9,6.47,6.8,2.0,2.0,18.6,0,Root Rot Risk
Mar,Hydroponic,Bell Pepper,NFT,28.6,32.4,31.6,2.65,6.0,1.3,2.9,18.5,0,Root Rot Risk
Oct,Hydroponic,Cucumber,NFT,24.3,42.6,27.3,1.74,5.3,2.4,4.5,18.8,0,Root Rot Risk
Sep,Hydroponic,Spinach,DWC,29.2,82.1,32.2,0.72,5.6,1.6,2.7,10.2,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,45.1,29.1,40.1,6.81,6.7,1.1,2.0,20.8,0,Root Rot Risk
Mar,Hydroponic,Cucumber,NFT,23.3,45.8,26.3,1.55,6.3,0.7,4.8,17.7,0,Root Rot Risk
Jul,Microgreen,Kohlrabi,Tray,34.7,73.0,29.7,1.5,7.7,1.1,3.6,13.6,0,Root Rot Risk
May,Hydroponic,Spinach,DWC,39.8,23.9,34.8,5.57,6.6,0.5,2.0,19.5,0,Root Rot Risk
Jul,Hydroponic,Celery,DWC,34.5,90.9,29.5,0.5,5.4,2.4,3.7,8.5,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,44.3,17.2,39.3,7.65,7.3,2.5,2.0,21.0,0,Root Rot Risk
Jun,Microgreen,Cilantro,Tray,36.7,24.2,31.7,4.69,5.8,2.3,2.9,19.4,0,Root Rot Risk
Mar,Hydroponic,Kale,DWC,27.0,47.5,30.0,1.87,6.6,2.3,3.5,14.8,0,Root Rot Risk
May,Microgreen,Radish,Tray,40.5,18.3,35.5,6.2,6.3,1.8,2.0,21.5,0,Root Rot Risk
Sep,Hydroponic,Lettuce,DWC,34.0,79.5,29.0,1.09,5.8,2.5,3.8,10.2,0,Root Rot Risk
Jul,Hydroponic,Basil (Hydro),NFT,34.3,85.6,29.3,0.78,6.1,1.8,3.7,12.5,0,Root Rot Risk
Oct,Microgreen,Basil (MG),Tray,30.1,37.5,25.1,2.66,6.4,2.4,5.2,16.5,0,VPD Stress
Oct,Hydroponic,Pak Choi,NFT,28.0,31.3,31.0,2.6,6.8,1.5,3.1,15.1,0,Root Rot Risk
Jul,Microgreen,Amaranth,Tray,32.3,93.3,27.3,0.32,6.4,0.9,4.5,14.9,0,Root Rot Risk
Apr,Hydroponic,Strawberry,DWC,41.4,29.0,36.4,5.65,7.2,2.5,2.0,19.5,0,Root Rot Risk
Oct,Hydroponic,Cherry Tomato,DWC,23.3,33.5,26.3,1.91,7.2,1.4,4.8,14.8,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,14.2,45.5,17.2,0.88,7.8,1.5,8.0,5.5,0,Nutrient Lockout
Nov,Hydroponic,Basil (Hydro),NFT,19.2,59.5,22.2,0.9,6.0,1.3,6.2,6.7,1,Optimal
Dec,Microgreen,Arugula,Tray,16.6,43.9,19.6,1.06,5.2,2.5,7.1,5.5,0,Nutrient Lockout
May,Hydroponic,Spinach,DWC,41.8,19.0,36.8,6.57,5.6,1.4,2.0,19.4,0,Root Rot Risk
Jan,Microgreen,Arugula,Tray,9.4,41.6,12.4,0.69,7.6,2.0,9.6,9.8,0,Nutrient Lockout
Jun,Microgreen,Radish,Tray,39.4,24.1,34.4,5.41,6.4,1.6,2.0,21.1,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,15.2,48.2,18.2,0.89,5.3,2.2,7.6,5.8,0,Nutrient Lockout
Jan,Microgreen,Cilantro,Tray,12.4,58.4,15.4,0.6,7.8,1.7,8.6,5.1,0,Nutrient Lockout
Mar,Microgreen,Basil (MG),Tray,29.9,32.5,32.9,2.85,6.5,0.9,2.5,18.3,0,Root Rot Risk
Apr,Microgreen,Broccoli,Tray,46.5,18.2,41.5,8.47,6.9,2.0,2.0,19.8,0,Root Rot Risk
Sep,Hydroponic,Mint,NFT,30.7,86.4,25.7,0.6,6.1,2.4,5.0,11.4,1,Optimal
May,Hydroponic,Cherry Tomato,DWC,40.4,26.6,35.4,5.53,5.2,1.9,2.0,19.9,0,Root Rot Risk
May,Hydroponic,Basil (Hydro),DWC,42.1,25.6,37.1,6.13,5.8,1.5,2.0,20.4,0,Root Rot Risk
Apr,Microgreen,Amaranth,Tray,46.6,25.5,41.6,7.76,6.4,2.5,2.0,24.8,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,14.6,48.7,17.6,0.85,7.7,1.7,7.9,9.3,0,Nutrient Lockout
Jul,Hydroponic,Pak Choi,NFT,31.8,89.6,26.8,0.49,6.6,1.0,4.6,12.4,0,Root Rot Risk
Nov,Hydroponic,Pak Choi,DWC,8.5,50.8,11.5,0.54,5.8,1.3,10.0,9.5,1,Optimal
Jun,Hydroponic,Cherry Tomato,DWC,43.1,26.8,38.1,6.36,5.6,0.8,2.0,20.7,0,Root Rot Risk
Apr,Microgreen,Sunflower,Tray,39.2,24.7,34.2,5.33,6.4,1.3,2.0,24.1,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,NFT,14.8,51.2,17.8,0.82,6.2,1.9,7.8,5.3,1,Optimal
May,Microgreen,Mustard,Tray,37.9,22.2,32.9,5.14,5.9,2.5,2.5,19.1,0,Root Rot Risk
Feb,Hydroponic,Cucumber,NFT,31.4,40.0,26.4,2.76,5.9,1.7,4.8,17.9,0,Root Rot Risk
Apr,Hydroponic,Lettuce,NFT,36.6,28.5,31.6,4.38,7.4,1.3,2.9,19.3,0,Root Rot Risk
Dec,Microgreen,Broccoli,Tray,9.6,50.1,12.6,0.6,6.0,2.5,9.6,11.6,1,Optimal
Apr,Hydroponic,Pak Choi,NFT,47.8,18.4,42.8,9.01,7.3,0.8,2.0,19.0,0,Root Rot Risk
Dec,Microgreen,Cilantro,Tray,14.2,46.4,17.2,0.87,7.2,1.7,8.0,8.3,0,Nutrient Lockout
Feb,Microgreen,Beetroot,Tray,31.8,42.4,26.8,2.7,6.3,0.9,4.6,16.8,0,Root Rot Risk
Mar,Hydroponic,Bell Pepper,NFT,26.7,30.9,29.7,2.42,6.2,1.1,3.6,19.9,0,Root Rot Risk
Nov,Hydroponic,Celery,DWC,17.6,54.5,20.6,0.91,7.0,0.5,6.8,5.1,1,Optimal
Oct,Microgreen,Basil (MG),Tray,26.4,42.0,29.4,2.0,6.9,1.7,3.7,16.1,0,Root Rot Risk
Dec,Hydroponic,Bell Pepper,DWC,18.4,49.2,21.4,1.08,6.5,0.7,6.5,8.5,1,Optimal
Sep,Hydroponic,Pak Choi,NFT,33.5,90.3,28.5,0.5,6.8,2.0,4.0,12.3,0,Root Rot Risk
Aug,Microgreen,Pea Shoots,Tray,30.4,86.3,25.4,0.6,6.0,0.7,5.1,14.8,0,Mold/Fungal Risk
Apr,Microgreen,Basil (MG),Tray,39.4,29.1,34.4,5.06,7.6,1.4,2.0,20.1,0,Root Rot Risk
Aug,Hydroponic,Cucumber,NFT,31.3,85.4,26.3,0.67,6.7,1.8,4.8,13.7,0,Root Rot Risk
Jan,Microgreen,Broccoli,Tray,8.4,46.5,11.4,0.59,5.8,1.3,10.0,10.3,1,Optimal
Jan,Hydroponic,Basil (Hydro),DWC,13.0,54.2,16.0,0.69,6.6,1.3,8.4,8.8,1,Optimal
Feb,Hydroponic,Lettuce,NFT,24.7,39.5,27.7,1.88,5.2,1.6,4.3,16.5,0,Root Rot Risk
Nov,Microgreen,Beetroot,Tray,11.2,52.4,14.2,0.63,6.3,0.6,9.0,6.6,1,Optimal
Nov,Hydroponic,Bell Pepper,DWC,19.7,40.1,22.7,1.37,7.3,1.3,6.1,5.9,0,Nutrient Lockout
Aug,Microgreen,Beetroot,Tray,32.8,73.1,27.8,1.34,6.3,1.9,4.3,13.0,0,Root Rot Risk
Feb,Hydroponic,Basil (Hydro),DWC,24.5,35.1,27.5,2.0,6.9,1.2,4.4,16.2,0,Root Rot Risk
Jun,Microgreen,Beetroot,Tray,43.6,28.3,38.6,6.4,6.6,2.4,2.0,19.1,0,Root Rot Risk
Feb,Hydroponic,Spinach,NFT,23.1,34.7,26.1,1.84,5.2,1.0,4.9,15.6,0,Root Rot Risk
Apr,Microgreen,Arugula,Tray,46.8,21.5,41.8,8.25,7.1,2.4,2.0,23.7,0,Root Rot Risk
Oct,Microgreen,Cilantro,Tray,25.5,43.9,28.5,1.83,7.5,0.9,4.0,19.1,0,Root Rot Risk
Oct,Hydroponic,Celery,DWC,28.0,43.2,31.0,2.14,5.7,0.7,3.2,14.9,0,Root Rot Risk
Jan,Hydroponic,Lettuce,NFT,15.4,58.7,18.4,0.72,7.8,2.0,7.6,11.3,0,Nutrient Lockout
Oct,Microgreen,Beetroot,Tray,22.5,35.6,25.5,1.76,7.2,0.9,5.1,15.0,0,Nutrient Lockout
Jul,Microgreen,Mustard,Tray,34.6,73.5,29.6,1.45,7.5,0.6,3.6,12.6,0,Root Rot Risk
Aug,Microgreen,Sunflower,Tray,34.6,87.7,29.6,0.68,7.4,1.2,3.7,9.0,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,DWC,31.5,70.9,26.5,1.34,6.7,1.7,4.7,8.5,0,Root Rot Risk
May,Microgreen,Pea Shoots,Tray,40.5,18.8,35.5,6.16,6.8,2.1,2.0,18.5,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,16.7,45.3,19.7,1.04,5.4,2.3,7.1,11.8,0,Nutrient Lockout
Jan,Microgreen,Broccoli,Tray,15.7,59.4,18.7,0.72,5.2,2.4,7.5,5.4,0,Nutrient Lockout
Jul,Microgreen,Mustard,Tray,30.1,89.0,25.1,0.47,5.2,2.5,5.2,8.7,0,Mold/Fungal Risk
Jan,Hydroponic,Bell Pepper,NFT,11.3,43.7,14.3,0.75,7.6,0.8,9.0,8.3,0,Nutrient Lockout
Sep,Hydroponic,Bell Pepper,DWC,30.9,77.2,25.9,1.02,6.7,1.8,4.9,10.8,1,Optimal
Jan,Hydroponic,Mint,DWC,9.1,49.1,12.1,0.59,7.5,2.1,9.8,9.9,0,Nutrient Lockout
Aug,Hydroponic,Celery,NFT,32.0,94.1,27.0,0.28,7.3,2.4,4.5,9.7,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,NFT,28.8,86.5,31.8,0.53,5.4,2.4,2.9,13.7,0,Root Rot Risk
Sep,Hydroponic,Spinach,NFT,34.4,93.3,29.4,0.36,5.5,1.1,3.7,13.4,0,Root Rot Risk
Jun,Microgreen,Pea Shoots,Tray,41.5,18.9,36.5,6.47,6.3,2.1,2.0,18.7,0,Root Rot Risk
Aug,Hydroponic,Bell Pepper,DWC,34.7,73.5,29.7,1.46,5.2,1.2,3.6,12.6,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,11.9,48.6,14.9,0.71,6.0,1.4,8.8,8.0,1,Optimal
Dec,Microgreen,Radish,Tray,19.5,49.4,22.5,1.15,6.5,0.6,6.1,8.9,1,Optimal
Mar,Microgreen,Amaranth,Tray,27.9,32.7,30.9,2.53,5.6,2.0,3.2,15.4,0,Root Rot Risk
Dec,Hydroponic,Lettuce,NFT,18.3,54.6,21.3,0.96,6.4,1.5,6.5,8.0,1,Optimal
Mar,Microgreen,Mustard,Tray,27.9,41.6,30.9,2.2,7.5,1.8,3.2,15.2,0,Root Rot Risk
Feb,Hydroponic,Celery,NFT,26.0,40.7,29.0,1.99,5.6,2.1,3.9,18.5,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,NFT,29.6,74.1,32.6,1.07,6.0,1.5,2.6,14.4,0,Root Rot Risk
Mar,Microgreen,Radish,Tray,31.2,36.8,26.2,2.87,6.0,0.9,4.8,15.8,0,Root Rot Risk
Feb,Hydroponic,Strawberry,DWC,24.9,31.1,27.9,2.17,7.3,0.6,4.2,16.2,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,37.0,25.3,32.0,4.69,7.5,0.8,2.8,22.4,0,Root Rot Risk
Dec,Hydroponic,Celery,NFT,14.0,40.2,17.0,0.96,7.1,2.4,8.0,6.8,0,Nutrient Lockout
Mar,Microgreen,Pea Shoots,Tray,31.1,42.0,26.1,2.62,6.3,1.2,4.9,16.4,0,Root Rot Risk
Nov,Hydroponic,Kale,DWC,8.4,42.6,11.4,0.63,5.3,1.6,10.0,5.1,0,Nutrient Lockout
Jul,Hydroponic,Bell Pepper,DWC,31.3,75.5,26.3,1.12,6.3,1.2,4.8,11.1,0,Root Rot Risk
Sep,Hydroponic,Strawberry,DWC,34.8,80.1,29.8,1.11,7.1,2.3,3.6,14.9,0,Root Rot Risk
Apr,Hydroponic,Celery,NFT,45.8,16.4,40.8,8.35,5.7,1.7,2.0,21.4,0,Root Rot Risk
Jul,Hydroponic,Strawberry,NFT,29.0,70.9,32.0,1.17,6.7,2.2,2.8,9.9,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,11.9,44.9,14.9,0.77,7.3,0.8,8.8,10.9,0,Nutrient Lockout
Feb,Hydroponic,Spinach,NFT,24.1,31.5,27.1,2.05,7.6,0.6,4.5,17.0,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,44.4,26.8,39.4,6.81,7.0,0.6,2.0,21.9,0,Root Rot Risk
Jun,Microgreen,Mustard,Tray,44.8,15.5,39.8,8.03,6.1,2.1,2.0,18.8,0,Root Rot Risk
Aug,Hydroponic,Mint,DWC,29.0,71.0,32.0,1.16,5.2,1.2,2.8,12.2,0,Root Rot Risk
Sep,Hydroponic,Strawberry,NFT,29.1,70.1,32.1,1.21,5.7,1.9,2.8,14.3,0,Root Rot Risk
Oct,Microgreen,Basil (MG),Tray,22.6,47.1,25.6,1.45,7.0,1.2,5.1,19.8,1,Optimal
Mar,Microgreen,Arugula,Tray,28.7,42.0,31.7,2.28,7.0,0.9,2.9,15.0,0,Root Rot Risk
Oct,Hydroponic,Cherry Tomato,DWC,24.0,38.8,27.0,1.83,6.9,0.8,4.5,16.1,0,Root Rot Risk
Jun,Hydroponic,Basil (Hydro),NFT,47.2,23.0,42.2,8.25,7.0,2.2,2.0,20.2,0,Root Rot Risk
Jun,Hydroponic,Lettuce,NFT,40.2,19.0,35.2,6.02,5.3,0.9,2.0,18.5,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,18.9,59.9,21.9,0.88,7.2,2.1,6.3,10.4,0,Nutrient Lockout
May,Hydroponic,Basil (Hydro),DWC,36.4,28.1,31.4,4.38,7.2,1.0,3.0,24.7,0,Root Rot Risk
Jan,Hydroponic,Cherry Tomato,DWC,14.6,46.0,17.6,0.9,7.3,1.9,7.9,6.4,0,Nutrient Lockout
Nov,Microgreen,Sunflower,Tray,11.2,43.2,14.2,0.75,6.0,1.3,9.0,6.6,1,Optimal
May,Hydroponic,Basil (Hydro),NFT,45.5,22.2,40.5,7.65,5.9,0.8,2.0,20.5,0,Root Rot Risk
Sep,Microgreen,Arugula,Tray,31.9,88.3,26.9,0.55,6.0,1.3,4.6,13.1,0,Root Rot Risk
Sep,Microgreen,Sunflower,Tray,28.9,85.7,31.9,0.57,6.4,1.2,2.8,9.9,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,40.7,15.7,35.7,6.46,7.3,2.2,2.0,23.2,0,Root Rot Risk
Nov,Hydroponic,Cucumber,DWC,10.0,53.7,13.0,0.57,7.4,0.5,9.5,5.5,0,Nutrient Lockout
Feb,Microgreen,Broccoli,Tray,27.2,46.2,30.2,1.95,5.3,2.3,3.4,17.6,0,Root Rot Risk
Dec,Hydroponic,Bell Pepper,NFT,13.4,55.9,16.4,0.68,6.3,1.0,8.3,7.8,1,Optimal
Jun,Microgreen,Radish,Tray,47.2,21.6,42.2,8.4,7.2,2.1,2.0,21.9,0,Root Rot Risk
Feb,Microgreen,Broccoli,Tray,31.1,30.8,26.1,3.12,6.8,2.0,4.9,16.3,0,Root Rot Risk
Sep,Hydroponic,Cucumber,DWC,28.9,92.8,31.9,0.28,6.6,0.6,2.8,10.8,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,34.8,91.2,29.8,0.49,5.2,1.4,3.6,12.9,0,Root Rot Risk
Jul,Hydroponic,Kale,NFT,32.3,78.3,27.3,1.05,5.5,1.6,4.4,13.3,0,Root Rot Risk
Dec,Hydroponic,Mint,DWC,18.4,48.0,21.4,1.1,5.3,1.1,6.5,6.9,0,Nutrient Lockout
Dec,Hydroponic,Strawberry,DWC,17.4,52.3,20.4,0.95,7.7,1.5,6.8,9.2,0,Nutrient Lockout
Jul,Hydroponic,Celery,NFT,34.9,71.4,29.9,1.59,6.6,1.3,3.5,11.0,0,Root Rot Risk
Nov,Hydroponic,Celery,NFT,12.1,57.3,15.1,0.6,7.4,0.9,8.7,8.4,0,Nutrient Lockout
Jul,Hydroponic,Strawberry,NFT,34.1,70.1,29.1,1.6,6.0,1.1,3.8,11.4,0,Root Rot Risk
Feb,Hydroponic,Pak Choi,NFT,26.8,32.9,29.8,2.36,6.2,0.5,3.6,18.8,0,Root Rot Risk
Feb,Hydroponic,Mint,NFT,23.6,36.1,26.6,1.86,6.3,0.8,4.7,19.3,0,Root Rot Risk
Jul,Microgreen,Kohlrabi,Tray,30.1,72.9,25.1,1.16,6.6,0.8,5.2,14.4,1,Optimal
Feb,Microgreen,Arugula,Tray,22.1,40.9,25.1,1.57,5.5,1.2,5.2,19.7,1,Optimal
Mar,Microgreen,Beetroot,Tray,22.2,33.2,25.2,1.79,6.0,0.9,5.2,19.3,1,Optimal
Mar,Hydroponic,Lettuce,NFT,28.0,44.8,31.0,2.09,6.0,1.4,3.2,16.8,0,Root Rot Risk
Aug,Hydroponic,Cherry Tomato,DWC,31.8,87.1,26.8,0.61,7.0,1.1,4.6,11.6,0,Root Rot Risk
Jun,Microgreen,Mustard,Tray,40.0,25.8,35.0,5.46,6.6,0.9,2.0,23.5,0,Root Rot Risk
May,Hydroponic,Cucumber,DWC,47.6,28.6,42.6,7.81,6.1,2.4,2.0,19.1,0,Root Rot Risk
Feb,Hydroponic,Cherry Tomato,NFT,27.9,47.0,30.9,2.0,6.2,0.9,3.2,15.4,0,Root Rot Risk
Oct,Microgreen,Kohlrabi,Tray,31.8,38.0,26.8,2.92,6.1,0.6,4.6,15.0,0,Root Rot Risk
Oct,Microgreen,Basil (MG),Tray,27.2,43.7,30.2,2.02,5.9,1.0,3.4,15.7,0,Root Rot Risk
Aug,Hydroponic,Celery,NFT,33.1,77.4,28.1,1.14,6.3,2.3,4.2,13.4,0,Root Rot Risk
Jan,Hydroponic,Lettuce,NFT,14.2,46.4,17.2,0.87,7.1,1.8,8.0,9.2,0,Nutrient Lockout
Oct,Hydroponic,Cucumber,NFT,26.7,39.2,29.7,2.14,6.8,2.4,3.6,19.6,0,Root Rot Risk
Dec,Hydroponic,Celery,DWC,12.8,50.6,15.8,0.73,5.8,0.7,8.5,12.0,1,Optimal
Dec,Hydroponic,Lettuce,DWC,15.4,56.3,18.4,0.77,6.6,1.0,7.5,11.5,1,Optimal
Jan,Microgreen,Pea Shoots,Tray,18.9,59.3,21.9,0.89,5.3,0.7,6.3,12.0,0,Nutrient Lockout
Jun,Microgreen,Radish,Tray,36.7,24.5,31.7,4.65,6.9,1.7,2.9,18.7,0,Root Rot Risk
